,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode86,barcode88,barcode89,barcode90,barcode91,barcode93,barcode95,barcode96
65,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia oculi,945844,0.0014354130346096,0.0002719191372052,0.000461298119391,0.0006480186085302,,0.001848440536557,0.0002191740220634,0.0002785665159311,0.0004098932296422,0.0011237807465904,0.0002752565491955,0.0013092462066238,0.0003855003199006,0.0009220214800907,0.0008675791328961,0.0013107059017307,0.0014808032332067,0.0003555845151711,0.0002985410682009,0.0002082075963587,0.000705142239045,,0.0011471757541451,0.0027711745180233,0.0028923760763525,0.003978684172893,0.0020375054374454,0.0017030693074858,0.0002878062349546,0.001364237501781,0.0013027321072164,,0.0008231560110487,0.0013386846114614,0.0024564985701716,0.0031298706601927,0.0004060044046896,0.0005905194398449,0.0105786520185516,0.0007090161196018,,0.0006676705977726,0.000908247718064,0.0008112215912419,0.000733896947719,0.0042788890269575,0.0065067556696385,0.0008446700524535,0.0005438753532232,0.0024412692084551,0.0013286978274911,0.0007604785031626,0.0011130804012899,0.0005720314088225,0.005181451648898,0.0009162989917804,0.0013000599901846,0.0018274194882032,0.0025328053227687,0.0017696284606855,0.0027967630258786,0.0028667336878444,0.0017740738806907,0.0019557137416682,0.0007195145555127,0.0004817099983701,0.0002863857962892,0.0037071528013055,0.0014428884727901,0.0006490960262926,0.0002264042892569,0.0022627429996663,0.0064008242865867,0.0003353394061967,0.000791483449788,0.0024037527386409,0.0006503135519736,0.0012086620242116,0.0022244185843705,0.0008911886791354,0.0018119104561435,0.0016281375986341,0.0017102281110706,0.0009687642127038,0.0019296711956359,0.0017556186480469,0.0007243699207911,0.0004870917535099,0.000699946784036,0.0007245884123766,,,
66,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia timonae,47229,0.001018470705822,0.0001500600488496,,0.0003497689489199,,0.0011978828807678,0.0002803960343726,0.0007140867855383,,0.0010024276304164,0.0010478020647686,0.00140103316264,0.0005762601741641,0.0007243923484371,0.0009549941624252,0.0007093208020791,0.0008302721893513,0.0008417581601983,,0.0001140889671479,,,0.0004109962995408,0.0044973142463018,0.0037190262972942,0.0014795106274267,0.0019703404112681,0.0007241816311944,0.0003643636029829,0.0008824748689718,0.0004468466704199,0.0008760680189385,0.0016295243102262,0.0027185977880886,0.0007687987653716,0.0012511836380566,0.0003523207924969,0.0002278921330485,0.0020750616083633,0.0011073217332214,0.0004678144817381,0.001041136455606,0.0004968033070669,0.0015163601267651,0.0012153921520246,0.0017905233248677,0.0096314166073976,0.0020817745425507,,0.0050582015663953,0.0010304889615089,0.0019053340699503,0.001574522714031,0.0005133926586015,0.0078557357760982,0.0009433355475151,0.0015317206126711,0.0031753849970162,0.0058948602594644,0.0049547033736324,0.0028297865033843,0.0022612177768637,0.0035102678073196,0.0005814129989372,0.0003424345601468,0.0007014217409637,0.0005447884168713,0.0049129158859112,0.0016459366967726,0.000814472527547,0.0011238820912253,0.0015446536382147,0.0012822996503806,0.0005885948436895,0.0005493310255454,0.0015095480196346,0.0004797158103829,0.0008030737823506,0.0023453157919637,0.0002078266350578,0.0033562534169313,0.0026452359117288,0.0009947260930955,0.000377915173649,0.0005659680751266,0.0013778108502818,0.0007475063431139,0.0005252868083189,0.0004763243652434,0.0011553085284658,,,
67,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia armeniaca,2072590,0.0013183078440361,0.0015964756424515,0.0022706005920682,0.0007672489466998,0.0006001772952925,0.0018915522869991,0.0005049237067147,0.0016697485646412,0.0002903295662859,0.0026817241439327,0.0021375723751045,0.0013294950341049,0.0026086558815224,0.0081555191572145,0.0026890504684474,0.00510078223126,0.0031163935263677,0.0006106046973703,0.0006501681659163,0.0006932031027429,0.0027317418879563,0.0015004911674145,0.0012258436278496,0.0074860156369785,0.004714548369112,0.0096596281688745,0.0030921130515276,0.0016150778318408,0.0016139292320356,0.0014382889577461,0.0025747289480683,0.0019160761806002,0.0157642478571675,0.0011784935918557,0.0015651087651872,0.0037742380228211,0.0013204967821433,0.0020961020897112,0.0071190860332413,0.0047217063961801,0.0047382004873547,0.010485838599096,0.0116211180126651,0.0008084956370516,0.0024125824506555,0.0021183335916397,0.007731180430824,0.0076221608302225,0.0024674566395603,0.0084211687616539,0.0016534343222945,0.0009912329351399,0.0105630095883159,0.00176218214174,0.0078658306493115,0.0029783408965295,0.0026509439525877,0.003408134533378,0.0015774428024109,0.0019205359857032,0.0044813278531452,0.0194860193344538,0.0041099818551582,0.0030333431746305,0.0054939281582115,0.0048974443184681,0.0009097133420415,0.0034811971604115,0.0015537467143039,0.003175658467864,0.0020169263456973,0.0074951572328367,0.0022334282247045,0.0011904047395198,0.0039832541857162,0.0089301582490733,0.0025041192558153,0.0036519172999532,0.0176026625871053,0.0028280669256569,0.0021952740832764,0.0017883896684869,0.0012226987210116,0.0025791285511101,0.0020789583151889,0.0037639935674863,0.0130219214591132,0.0020905761747395,0.0058140128425738,0.0005469860314308,,,
68,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus phosphorivorans,1221500,0.0030949892812014,0.0005337635196318,0.0165207804400679,0.0009110286675684,0.0004430487163718,0.0008252953203491,0.0002954946093346,0.0012759319600436,0.0032396363015535,0.0025087521496601,0.000360750954662,0.0009985593944265,0.0032772203067747,0.0010512900039448,0.0004956990772409,0.0013430377407218,0.0078671627123096,0.0015910326198761,0.00206462368176,0.0002783449611683,0.0045434574382294,0.007087031771264,0.0029448761925157,0.0005207451923979,0.0037360236974233,0.000441155007947,0.000881345594545,0.0002171306334566,0.000318967412415,0.0042785978320525,,0.0019313653105705,0.0014238602777941,,0.0009377915171335,0.0060340279215116,0.0020508086870549,0.0014550281701507,0.0036310460726769,,0.0043239618282976,0.002803076723051,0.0007615853575625,0.002607875191862,0.0039917149515281,0.0055652445183531,0.000762685915928,0.0066448424174101,0.0033991481933096,0.003089196942041,0.0025003794262677,0.0010606587906241,0.0016284612103822,0.0033952197533533,0.0005964822169596,0.0025542953242486,0.0040043434856447,0.0022665452370206,0.0020735269994108,0.0018519462773811,0.0011494063362126,0.003220692251166,0.0004383210173495,0.0019758707005092,0.0004713326226909,0.0102013719848664,0.0008252691695454,0.0028673356507076,0.0016168276036102,0.0009920128308825,0.0005718594604494,0.0030647811721998,0.0027270696073254,0.004073777791516,,0.001508958263411,0.0033365747631254,0.001717816175059,0.0020945168980503,0.0004302152437567,0.0005503115488759,0.0032312425332216,0.0009518730383603,0.0008288183194713,0.0002980634542387,0.0006352363857708,0.000478668053586,0.0006465703583683,0.0010771699630015,0.0032764718302312,,,
69,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fictibacillus,Fictibacillus arsenicus,255247,0.0013201303049118,0.0001745485378374,0.0061208817523257,0.0004072806121867,0.0002110671993302,0.0004859928279109,,0.0006007795748399,0.0015764527710718,0.0010524249387833,0.0001660681170817,0.0005001763437066,0.0016785998585882,0.0007450514623462,,0.0009611959250456,0.0030182627422778,0.0012225973858225,0.0008949688306276,0.0001991767121153,0.0026492024454908,0.0035340990119403,0.0013961890966103,0.0003882995755842,0.0024656604314481,,0.0003529538367459,0.0001869331630411,,0.0027138038828638,,0.0010752439012516,0.0004703118156396,,0.0006472953655969,0.0027409022119071,0.0017648453584024,0.0010499793974378,0.0015494353922597,,0.0027030962701411,0.0016463716026339,0.0003425950267426,0.0011282803478935,0.001695944487321,0.0029406447430276,0.000396485956163,0.0027139829577612,0.0014747278201739,0.0017846944626198,0.0014582953335306,0.0002908418146855,0.0012122791693361,0.0017053349405323,0.0003840598688972,0.0019446738694106,0.0015794542072188,0.001215799861192,0.0011088907848484,0.0013327668167785,0.0005882016155371,0.0019818029426291,0.0002678449150123,0.0013286460138043,0.0002678565391568,0.0044280560899843,0.0006288131508217,0.0017111460654226,0.0006279115312113,0.0004341674747739,,0.0014324667494306,0.0014231504226453,0.0023184663504027,,0.0005681486175874,0.0020491375032732,0.0009200058386832,0.001195301494351,0.0002432996011861,,0.0018580031188461,0.0004222105074654,0.0004575917448786,,0.0005532522544635,0.00018334345699,0.0005586456695237,0.0005321968791553,0.0010380736058296,,,
70,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus chitinolyticus,79263,0.0022114063506574,0.0014472756606361,0.0039281913552062,0.0019793226077881,0.0020111273217462,0.0010066358006769,0.0005752957242874,0.0019675755178765,0.0035173201350941,0.0040927818190631,0.0027395737496162,0.0031248686089906,0.0028822593120152,0.0018241670771258,0.0014763293215726,0.003044669525567,0.0045432300293249,0.0019645416818842,0.0026484807769552,0.0021615972279977,0.0011056442636691,0.0030627972901069,0.0018589515474885,0.0043344881859475,0.0017517250229989,0.00482349676033,0.0026075341095791,0.0030012299385898,0.0016529997229908,0.0012657813411306,0.0057430246351676,0.0016316979643484,0.0040928945654472,0.0029200299962848,0.0028942522469912,0.000823739366474,0.0026436732442285,0.0024026182551338,0.001245020053885,0.0012024023468007,0.0042481804121171,0.0015281533709981,0.0019797034373706,0.0021992045589769,0.0022623350519235,0.0019826341633233,0.0021816488005992,0.0027729180386406,0.0025056043340968,0.0049478077532198,0.0038734353047699,0.002841001642655,0.0020518726288483,0.0025588184978142,0.0016106510673341,0.0037840626778002,0.002147936148214,0.0027838999339146,0.0021840249504095,0.0019952828199595,0.0036868708153292,0.0009966678210473,0.0041313920089263,0.0026150810177487,0.0025176052636112,0.0033059643093171,0.0012044026608409,0.0023128781984497,0.0032755840112418,0.0017341364277335,0.0007826041387718,0.0020368174649052,0.0022947665510048,0.0027388072736705,0.0044251497113116,0.0025106129703971,0.003930320969547,0.0025529250581388,0.0010674166975472,0.0042649201047203,0.0065377234381683,0.0042593263948302,0.0037646041597583,0.0037145939504377,0.0017556279114579,0.0016623241746378,0.0025610914539257,0.0045312383259967,0.0024738345255152,0.0049128233752193,,0.0004524766025435,
71,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus soli,361876,0.0004811204953111,,,0.0001216009592972,,,,,0.0001895694298884,,,,0.000156040711396,,,,,,,0.0006166681826836,,,,0.0005580541392508,,0.0003363946161277,,,0.0007001295307513,0.0003626413783452,0.0004560707836493,,0.0003693115395372,,0.0002144812062671,,0.0002149237028813,,,,,,0.000295013379072,,,,,,,0.0003866816842616,,,,,,0.0002541554131374,,,,0.000212475370242,,,0.0002560986392435,,0.000312618789695,,,,,0.0002119843316645,,,,0.0003838917016344,,,,,,,0.0002762981019482,,0.0005060097234475,,,,0.0001661886783372,,,,,,
72,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus gansuensis,306542,0.0005034143612286,0.000180280214665,,0.0001644124924001,,,,,,0.0002942906939044,,,0.0001824901763983,0.0003615454973079,,,,,,0.0001260467029639,,,,0.0003720347060373,,0.0003748710983569,,,,0.0002089685266505,0.0005167049505884,,0.0003063331558142,0.000308388001763,0.000254636856919,,,,,,,,0.0001597605349847,,0.000188670201071,,,0.0002476263411182,,0.0005144558041727,0.0004882478472085,0.0003188108888309,,0.0002088420379438,,,,,0.0001450259760515,,,,0.0002147356112262,,0.0001953813053356,0.0002185265467555,,,0.0001431451923516,,,,,0.0001620454708082,,,0.0004630257733515,,,0.0003262380583446,0.0004811172833959,,0.0002327398782712,0.0003302975949423,,,0.0002478514614543,0.0002593496420332,,0.0002936605483533,,0.0002851567428287,
73,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus beijingensis,1126833,0.0013460539214578,0.000477234465111,0.0009310031134511,0.0009231826764867,0.0005691417447212,0.0004567067782592,0.000745399929667,0.0006462950339375,0.0008143563928769,0.0011929772912799,0.0011108692901094,0.000992032300399,0.0013989611647331,0.0008059752911852,0.0011108820497402,0.0006411068925168,0.0016612751101773,0.0007895098985324,0.0006066406271662,0.0012822466759731,0.0006984469660844,0.0006504041107367,0.0004775570825762,0.0015714283384563,0.0007666909090022,0.001150798127147,0.0009451924312479,0.0010746548461478,0.0008407240435964,0.0008617409434303,0.0025157625784349,0.001395004392617,0.0016861859640258,0.0014009728455257,0.0006238264236317,0.0003148321477305,0.0015095707020927,0.0008475611376682,,0.0006754773404681,0.0012032955992185,0.0011220151866776,0.0007470912307977,0.0015025635750876,0.0011847416642325,0.0008539343702012,0.0004531631987222,0.001065694812271,0.0014028471150475,0.0017775098671603,0.0011276210826415,0.0010392882047157,0.0005669357218871,0.0008176448561653,0.0003725362653396,0.001371504649191,0.0013719438348364,0.0007026759213098,0.0005312909710206,0.0007174190598642,0.0016679365805534,0.001153629518223,0.0012260028307275,0.0013127296235648,0.0006641665832472,0.0016784323861768,0.0004878364204101,0.000558303353868,0.0009988032125672,0.0006208194689889,0.0004895646993873,0.0008140873831787,0.0006859340220611,0.0009966366717813,0.0015006500764714,0.0008373208345098,0.001737488884348,0.0010301360406685,0.000556012850438,0.0010507222672069,0.0016065384889301,0.0012435744844187,0.0017073492240258,0.0010251742528321,0.0006227439038421,0.0006839431904144,0.0016300507776064,0.0015201410355459,0.000788287627558,0.0011345349368278,,0.0006964229973557,
74,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thermoaerophilus,1215385,0.0009995210909001,0.0007782525861141,,,,0.0003402641399103,0.0002505961268595,0.0003200448267433,0.0002130342783522,0.0007220854338171,,0.0011373726074945,0.0006749784615867,,0.0012144999042427,0.0003864103631981,0.0008588288287072,0.0005207681551619,,0.0003689746731249,,0.0003816898325703,0.0004339661972855,0.0003415161380553,0.0006176070533819,0.0006943458868917,0.0004784666638117,0.0008551918530585,0.0004733899822507,0.0003643164673134,0.0018278616343249,0.0005274614214878,0.0011931436409471,,0.0006388638199203,0.0001944956880711,,0.0003467848227598,,,0.0009521430222366,,0.0005388905870724,,0.0006646706587284,,0.0012100507368344,0.0004824173100714,0.0004619531935682,0.0010223762566702,0.0007933707991349,,0.0012731434422597,,0.0004644591303531,0.0008397581127244,0.0008970758144859,0.0004864694444247,0.0003045632549339,0.0006509909402589,0.0006065895887422,,0.0013015221008711,0.0003816395833112,0.0002727086417929,0.0003852841643423,0.0002887411035655,0.0008473515032331,0.0002965324633923,0.000397261163318,,0.000545885242463,,0.0005655391336077,0.0015883752639054,0.0005922571994211,0.0003212297810873,0.0003769618168497,,0.0013092313517437,0.0011489781840273,,0.0006648412905008,0.0009844860679301,0.0009984312968688,,0.0005873588552526,0.0006358106978435,0.0004124892112724,0.0005508915050431,,,
75,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus mucilaginosus,61624,0.0027315172533985,0.0008298947180165,0.000773433721883,0.0013526816462595,0.0005167146584812,0.0010855538931057,0.00073338672771,0.0005777949510409,0.0027477515066628,0.001369428828403,0.0012046441038178,0.0010942618535785,0.0017181858554412,0.0006703505816794,0.0016712778828583,0.0011096540273787,0.0008655297787309,0.0009738782475488,0.0003984933349197,0.0046079526755449,,0.0007081498324709,0.0007534442195297,0.0026823660716294,0.0018284936316434,0.0014296696922239,0.0037908409389538,0.0004102305661687,0.0026541794038447,0.001707963410381,0.0023953296301469,0.001049872478208,0.0030463429715138,0.0015696757317452,0.0022513185511371,0.0005914714077018,0.0005732342579529,0.001858665551054,0.0008486196056141,0.0010169257061434,0.0011094284209336,0.0009851469155669,0.0011434133746201,0.000901534224153,0.0011505630857555,0.0017284515695569,0.0007503368264003,0.0004333780394177,,0.0022098663938726,0.0015379269081301,0.0007107736734924,0.0006620695286681,0.0008150065488778,0.0007854752040992,0.0019964314852157,0.0013163300916284,0.0012346333945845,0.000603869746744,0.0011005777589315,0.0012353220148168,0.0007012197516306,0.0009325604893639,0.0011702496103933,0.0015796135618978,0.0009167742814026,0.0011358621157278,0.0011031699543756,0.0006919943413772,0.0012803068004452,0.0004274874057142,0.0007454990487939,0.0008909517040859,0.0013295334501557,0.0012322455155242,0.000345173569794,0.0015800818271624,0.0014563308476774,0.0007199277050818,0.0012141856467568,0.0014693892200228,0.0013947602450241,0.0038040824730444,0.0007385905764776,0.0007704268334953,0.0008209779284634,0.000863527066912,0.0023342403510308,0.0006485561817627,0.0010722009757212,,0.0007678879767854,
76,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella candidum,2674991,0.0007806436647834,0.0003698379934304,0.0014230548584608,0.0012932433499323,0.00023938106348,0.0003423024592136,0.0005192307995922,0.0006282385576059,0.0005414328163721,0.0005427566061445,0.0017265411309708,,0.0023805076638611,0.0025955815762948,0.0013405115219948,0.0006307504098463,0.0022064933681454,0.0007913009951261,0.0007476704788356,0.0002861246510494,0.0014775231973703,0.0012545177011034,0.0018701247865759,0.0011797628718999,0.0007537575012157,0.0009991291049466,0.0008980729550379,0.0002343174681654,0.000228010132984,0.0007229322403454,0.0021212696923896,0.001332248537459,0.0051987252829854,0.0015810582946339,0.0009494594104629,0.0006124430916696,0.0044703919009865,0.0037390347345792,0.0008981764921927,0.0009602288010505,0.0016334143119412,0.0010838892147481,0.0007832979103302,0.0010512400285637,0.0014228380303806,0.0007230027317454,0.0003309076853641,0.0006548012726449,0.0011321111824894,0.0019806017900347,0.0023477537439775,0.000965567828433,0.0007863094842932,0.0018461574534379,,0.0011525754255122,0.0032516316120802,0.0012739392895872,0.0006313913127525,0.0007465743889697,0.0008559428804285,0.0005413134713416,0.0016707901686912,0.0012380968737139,0.0009576494370341,0.0007224935561473,0.0008868413131584,0.0005392168557184,0.0005907051967142,0.0003693497936909,0.0006633386479152,0.0004825340475352,0.0010579207163786,0.0011795173903083,0.0011464805721717,0.0004335073283545,0.0013574924553905,0.0011499163310512,0.000422965835842,0.0019121685980866,0.0014178856679989,0.0015127139917563,0.0032295955682605,0.002464176548488,0.000420756388495,0.0018168589860637,0.0009801161095168,0.0035904115541233,0.0005181002063557,0.0024298941066784,,0.0003100014440843,
77,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus yunnanensis,1538658,0.0037831703659561,0.0011293420382145,0.0016284667100228,0.0008060457221759,0.0010225997500601,0.0014353417303629,0.0018946784659469,0.0026911023663697,0.0023905783638826,0.0015288548942309,0.0041242681191759,0.0029692208225182,0.003340465872387,0.0017240202456868,0.0018518094256758,0.0024997969497361,0.0023289695380124,0.0022791059672144,0.0015565673080036,0.0031389953336304,0.0015752635368274,0.0020640628444078,0.0025355401614196,0.0016955291195331,0.0022195930820102,0.0043054964448616,0.0013116287548449,0.0023250903313212,0.0021121994134464,0.0012804307421267,0.0042586701506464,0.0023388801286807,0.0053351572444205,0.0016690695978469,0.0030262130126942,0.0017355545724085,0.0025682734769183,0.0015599327228173,0.0014990781740013,0.0031073102161083,0.0018503809053589,0.0013659102106461,0.0011104599454839,0.0018975988225231,0.0027073062653285,0.0012784133720592,0.0008135146852204,0.0012584088100309,0.0009942224391786,0.0042879920895176,0.0037818812740494,0.0019111660083367,0.0009519434695002,0.0032874767983729,0.0007205980310546,0.0032156404954216,0.0038787927060794,0.0042874883915145,0.001669848633261,0.0027616460144798,0.0021853739051301,0.001371731446985,0.0021079915427367,0.0018472207380424,0.0016075145828545,0.00215854947857,0.0019148243248402,0.0013859472310951,0.0018740990585091,0.0020519692374454,0.0015458620268479,0.0019518017990069,0.0009808360748152,0.0016835651333807,0.0028358812048021,0.0013844392826053,0.0023858533352185,0.0025755382049693,0.0014333892534833,0.0014622055746154,0.0033160128295114,0.004579350918256,0.002343242993628,0.001008337426235,0.0019522084695305,0.0008589416195271,0.0035048882430784,0.0045938160989908,0.001801489023181,0.0017463185331959,,0.0008839749706346,
78,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus herberti,1619309,0.0003288955610586,0.0002275520609888,0.0004347167932355,0.0002299726050424,,,,0.0002293912066641,0.0003447192969964,0.0004106911865252,0.000300156163889,,0.000413620791495,,,,0.0003281714249235,0.0003105346132822,,0.0004823352294201,,0.0003733263387194,,,0.0003501689688965,0.0005241205109584,,0.0002072873744833,0.0002980970091341,,0.0006403859955278,,0.0002425072061957,,0.0002820931746464,,,,,0.0002113123328637,,,0.0002572157375496,,0.0003111052180384,,,,,0.0004535420564932,,,,0.0002766835244131,,0.0002982325853107,0.0005671415261894,,0.0001839086258691,,,,0.0003674460334591,,0.0001687183699548,0.0001665123296706,,,,0.0002976052749679,,0.000194016354049,,0.0002391577913548,,,,0.0002020421505052,,,,,0.0003182065560808,,,,0.0002656854693007,0.0002283605892023,0.0002746573778515,0.0003447949618154,,0.0004755072556428,
79,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter aquaticus,299567,0.019677468906583,0.0007307960483041,0.0067359718575369,0.0002548017220221,0.0066655982908031,0.0147159311230097,0.0001589713013125,0.0011105242078203,,0.0019787714066521,,0.0009542488090043,0.0078002014761021,0.0003228997328686,,,,,0.0096077785319369,0.0001773350958764,0.0019259437595121,0.0007908003914855,0.0010913526343443,0.0035705846137226,0.0310899639467571,0.0186341843478682,0.0021159957489689,0.0018733699914885,,0.0011849410969649,0.0050298038918205,0.0002799065757295,0.0004207674481219,0.0003917232559241,,0.0003282606237849,0.0045105644220739,0.0005518655158553,0.0008036148405506,0.0019607531342189,0.000689405597444,0.0060413077799674,0.0002146381341568,,,0.0023390256271204,0.0009186551179758,0.0024223856908288,0.0008764682264936,,0.000588736215691,0.0003556882624578,0.0033770213018401,0.0004107395782899,0.0011877813832613,0.0013838068418485,0.0008723340470056,0.0006047168524869,0.0008187509507701,0.0006824336244959,0.0009158945920506,0.0007126758130012,0.000586768383864,,0.0002429691714608,0.0007743537055211,0.0003619928467347,0.0012638424836126,0.0006757078317972,,0.0002322373993431,0.0003159979210989,0.0016317854448938,0.0001259790132247,0.0006991685654721,0.0001935041168243,,0.001079598655231,0.0005668304690431,0.0007036250300661,0.0019760255171805,0.0034356668407912,,0.0002785973096421,0.0012604274632825,0.0027235464462069,0.0004267737153355,,0.002934921457566,,,,
80,Bacteria,Cyanobacteria,,Synechococcales,Trichocoleusaceae,Trichocoleus,Trichocoleus desertorum,1481672,0.0172889153611948,,,,,,0.0030626497718839,,,,,,0.0001807664497469,0.0382212801870622,0.0041627069029454,0.0012511516091835,,,,,0.0004819277108433,,,,,0.002233422274927,,,,0.0004034466085576,0.0126186603563069,,,,0.001165678374132,0.0015024304040409,0.0103581523767879,,0.002367216215251,,,,,0.0006316461815019,0.0145851138779595,0.0052821019387609,,,,0.0025544018557384,,0.0008671289504062,,0.0014717353231194,,,,,,,,0.0053622462508615,,,,,,,,0.0002281481086134,,,0.0030690880993117,0.0450581068421641,,,0.0008447801037389,,0.0021440552914023,0.0002741799589522,,,,0.0003937007874015,0.0127513019019071,0.0017617074711456,,0.0004528622956467,0.0005487954885226,0.000746189105639,,,
81,Bacteria,Cyanobacteria,,Oscillatoriales,Coleofasciculaceae,Geitlerinema,Geitlerinema sp. PCC 7407,1173025,0.0181076965428395,0.0006872398180478,,,0.0005322959627299,0.0003172375586238,0.016875412398232,,0.0004604166117378,0.0043461917225271,0.0002381037803282,0.0780391765093975,0.0003614028975263,0.0165588368631762,0.0003218042846389,0.0148446103690719,0.0003189792663476,0.0291256407056628,0.0008558928212781,,0.0013447179507116,0.0137010673309622,,0.004126770206755,,0.0011671964868242,0.0119358865776177,0.0177034913953929,0.0002709859830757,0.0005738861568446,0.0052789723163889,0.0029864038072707,0.0006040852533752,,0.0008630557537643,0.0011833330971966,0.004138687631,0.0031840336583234,0.0014668076507284,0.0014098843448758,0.0228922510787271,0.0003674868620494,,0.000814856498249,0.0057042463494206,0.0042764738391218,0.0001981505956326,0.0004816825154885,0.0014598076375419,0.0005150248893287,0.0004183184263896,0.0133865419889366,0.0009075213708133,0.0014479004821891,0.0007658483016715,0.0005430273776302,0.0007641230805804,,0.0001375622253092,,0.0050689020495379,0.0023566742368099,0.0009653898298423,,,,0.0079130326335458,0.0013166372815624,,,0.0024112709343744,,0.0022948700452611,0.0180322372470119,0.0017586964966244,,,0.0002190100744633,0.0007833115111282,0.0108004999289022,0.0005320019597406,0.0028618273537397,0.0062081080426054,0.004205524151619,0.0047928819647889,0.0010232248239101,0.0056748044347695,0.000627625687541,0.001656854678364,0.0011850824048862,,0.000455638047494,
82,Bacteria,Cyanobacteria,,Synechococcales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. O-77,1080068,0.0015301544237852,,,,0.0006667129649424,,0.0003210891498649,,0.00050457146139,,,,,0.0054365607729811,,0.0095794164575793,0.0020865493191798,0.0005590270449651,0.0002333334549834,,0.0003551050472973,0.000318101376913,,,,,,,,0.0083051744515584,0.0008136594678925,0.0002798987506818,,,0.0022996726077574,,0.0010126026071638,0.0007268294377794,,,,,,,0.0017532074840913,0.0025154624619481,,,,0.000354789949583,,,0.0126255862707973,0.0007013125873251,,,,,,,,,,,,,,,,,,,0.0007813153149284,0.004942686578625,,,,,0.0001732055497082,,,,,,0.001080947212803,,0.0008258010285094,0.0067039452012998,,0.000307295794798,,,
